,CMA Number,Chinese Name,English Name,Landing Location,Landing Time,Peak Strength,Landing Strength,coordinate,lat,lon,area,city,prinvince
119,8521,——,Dot,海南省三亚市亚龙湾度假区,1985年10月21日,17+级，70m/s，893hPa,13级，40m/s，970hPa,"(18.233291, 109.65313)",18.233291,109.65313,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
120,8604,——,Mac,海南省三亚市亚龙湾度假区,1986年5月19日,10级，25m/s，995hPa,7级，15m/s，997hPa,"(18.232458, 109.649782)",18.232458,109.649782,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
121,8605,——,Nancy,台湾省花莲县秀林乡,1986年6月24日,13级，40m/s，955hPa,12级，35m/s，965hPa,"(24.2258575, 121.5370003)",24.2258575,121.5370003,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
122,8607,——,Peggy,广东省汕尾市捷胜镇沿海地区,1986年7月11日,17+级，65m/s，900hPa,11级，30m/s，978hPa,"(22.716736, 115.454192)",22.716736,115.454192,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
123,8616,——,Wayne,台湾省彰化县芳苑乡,1986年8月22日,14级，45m/s，950hPa,12级，35m/s，965hPa,"(23.9455949, 120.3550808)",23.9455949,120.3550808,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
124,8616,——,Wayne,海南省文昌市锦山镇,1986年9月5日,14级，45m/s，950hPa,13级，40m/s，960hPa,"(19.99583, 110.69748)",19.99583,110.69748,"('Hainan Sheng', 'Wenchang Shi')",Wenchang Shi,Hainan Sheng
125,8617,——,Abby,台湾省台东县长滨乡,1986年9月19日,15级，50m/s，942hPa,14级，45m/s，946hPa,"(23.3451824, 121.43419)",23.3451824,121.43419,"('Hainan Sheng', 'Wenchang Shi')",Wenchang Shi,Hainan Sheng
126,8621,——,Ellen,广东省湛江市坡头区南三镇,1986年10月19日,13级，40m/s，960hPa,8级，20m/s，990hPa,"(21.150907, 110.552974)",21.150907,110.552974,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
127,8702,——,Ruth,广东省阳江市阳西县沙扒镇,1987年6月19日,12级，35m/s，982hPa,12级，35m/s，982hPa,"(21.519181, 111.463919)",21.519181,111.463919,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
128,8705,——,Vernon,台湾省宜兰县南澳乡,1987年7月21日,11级，30m/s，980hPa,10级，25m/s，990hPa,"(24.4065995, 121.6739371)",24.4065995,121.6739371,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
129,8707,——,Alex,台湾省宜兰县南澳乡,1987年7月27日,12级，35m/s，970hPa,12级，35m/s，970hPa,"(24.4065995, 121.6739371)",24.4065995,121.6739371,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
130,8707,——,Alex,浙江省温州市龙湾区海城镇,1987年7月27日,12级，35m/s，970hPa,12级，35m/s，970hPa,"(27.828017, 120.7591648)",27.828017,120.7591648,"('Zhejiang Sheng', 'Wenzhou Shi')",Wenzhou Shi,Zhejiang Sheng
131,8707,——,Alex,山东省威海市荣成市人和镇,1987年7月29日,12级，35m/s，970hPa,7级，15m/s，992hPa,"(36.891503, 122.305187)",36.891503,122.305187,"('Shandong Sheng', 'Weihai Shi')",Weihai Shi,Shandong Sheng
132,8710,——,Cary,海南省三亚市崖州区南山文化旅游区,1987年8月22日,13级，40m/s，965hPa,12级，35m/s，970hPa,"(18.3021319, 109.2147632)",18.3021319,109.2147632,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
133,8712,——,Gerald,福建省泉州市晋江市深沪镇,1987年9月10日,14级，45m/s，955hPa,11级，30m/s，980hPa,"(24.615397, 118.675554)",24.615397,118.675554,"('Fujian Sheng', 'Quanzhou Shi')",Quanzhou Shi,Fujian Sheng
134,8719,——,Lynn,广东省珠海市金湾区横琴镇,1987年10月28日,17+级，70m/s，910hPa,5级，10m/s，1008hPa,"(22.0080725, 113.3785933)",22.0080725,113.3785933,"('Guangdong Sheng', 'Zhuhai Shi')",Zhuhai Shi,Guangdong Sheng
135,8802,——,Susan,台湾省屏东县车城乡,1988年6月2日,13级，40m/s，975hPa,12级，35m/s，980hPa,"(22.0843074, 120.7464897)",22.0843074,120.7464897,"('Guangdong Sheng', 'Zhuhai Shi')",Zhuhai Shi,Guangdong Sheng
136,8804,——,Vanessa,广东省江门市台山市赤溪镇,1988年6月29日,10级，25m/s，990hPa,7级，15m/s，1000hPa,"(21.975801, 112.899795)",21.975801,112.899795,"('Guangdong Sheng', 'Jiangmen Shi')",Jiangmen Shi,Guangdong Sheng
137,8805,——,Warren,广东省汕尾市陆丰市甲东镇,1988年7月19日,16级，55m/s，945hPa,12级，35m/s，970hPa,"(22.876766, 116.101101)",22.876766,116.101101,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
138,8807,——,Bill,浙江省宁波市象山县丹城镇,1988年8月8日,12级，35m/s，970hPa,12级，35m/s，970hPa,"('29.4776', 116.101101)",29.4776,116.101101,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
139,8817,——,Kit,广东省汕尾市陆丰市甲东镇,1988年9月22日,12级，35m/s，970hPa,10级，25m/s，985hPa,"(22.876766, 116.101101)",22.876766,116.101101,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
140,8819,——,Mamie,广东省汕尾市海丰县鲘门镇,1988年9月24日,10级，25m/s，990hPa,5级，10m/s，1004hPa,"(22.811837, 115.162466)",22.811837,115.162466,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
141,8823,——,Pat,海南省万宁市南桥镇,1988年10月22日,12级，35m/s，980hPa,12级，35m/s，980hPa,"(18.680116, 110.152697)",18.680116,110.152697,"('Hainan Sheng', 'Wanning Shi')",Wanning Shi,Hainan Sheng
142,8824,——,Ruby,海南省万宁市东澳镇,1988年10月28日,14级，45m/s，960hPa,10级，25m/s，980hPa,"(18.714928, 110.401814)",18.714928,110.401814,"('Hainan Sheng', 'Wanning Shi')",Wanning Shi,Hainan Sheng
143,8903,——,Brenda,广东省江门市台山市海宴镇,1989年5月20日,12级，35m/s，970hPa,12级，35m/s，970hPa,"(21.825135, 112.558689)",21.825135,112.558689,"('Guangdong Sheng', 'Jiangmen Shi')",Jiangmen Shi,Guangdong Sheng
144,8905,——,Dot,海南省三亚市海棠区,1989年6月10日,13级，40m/s，960hPa,13级，38m/s，965hPa,"(18.400092, 109.752583)",18.400092,109.752583,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
145,8907,——,Faye,海南省文昌市龙楼镇,1989年7月10日,11级，30m/s，980hPa,10级，25m/s，985hPa,"(19.653286, 110.968604)",19.653286,110.968604,"('Hainan Sheng', 'Wenchang Shi')",Wenchang Shi,Hainan Sheng
146,8908,——,Gordon,广东省阳江市阳西县上洋镇,1989年7月18日,17级，60m/s，920hPa,12级，35m/s，970hPa,"(21.596312, 111.595725)",21.596312,111.595725,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
147,8909,——,Hope,浙江省宁波市象山县石浦镇,1989年7月20日,13级，40m/s，975hPa,13级，40m/s，975hPa,"(29.203205, 121.931399)",29.203205,121.931399,"('Zhejiang Sheng', 'Ningbo Shi')",Ningbo Shi,Zhejiang Sheng
148,8912,——,——,台湾省台北县贡寮乡,1989年7月30日,8级，20m/s，993hPa,7级，15m/s，996hPa,"(25.0168762, 121.9459786)",25.0168762,121.9459786,"('Zhejiang Sheng', 'Ningbo Shi')",Ningbo Shi,Zhejiang Sheng
149,8913,——,Ken,上海市浦东新区合庆镇,1989年8月4日,11级，30m/s，980hPa,10级，28m/s，982hPa,"(31.236879, 121.723707)",31.236879,121.723707,"('Zhejiang Sheng', 'Ningbo Shi')",Ningbo Shi,Zhejiang Sheng
150,8918,——,——,福建省宁德市霞浦县长春镇,1989年8月20日,10级，25m/s，995hPa,5级，10m/s，1004hPa,"(26.725415, 120.045049)",26.725415,120.045049,"('Fujian Sheng', 'Ningde Shi')",Ningde Shi,Fujian Sheng
151,8921,——,Sarah,台湾省花莲县丰滨乡,1989年9月11日,16级，55m/s，945hPa,12级，35m/s，970hPa,"(23.5851901, 121.5027404)",23.5851901,121.5027404,"('Fujian Sheng', 'Ningde Shi')",Ningde Shi,Fujian Sheng
152,8921,——,Sarah,福建省福州市连江县筱埕镇,1989年9月13日,16级，55m/s，945hPa,7级，17m/s，996hPa,"(26.291738, 119.794168)",26.291738,119.794168,"('Fujian Sheng', 'Fuzhou Shi')",Fuzhou Shi,Fujian Sheng
153,8923,——,Vera,浙江省台州市温岭市松门镇,1989年9月15日,11级，30m/s，980hPa,11级，30m/s，980hPa,"(28.340412, 121.600585)",28.340412,121.600585,"('Zhejiang Sheng', 'Taizhou Shi')",Taizhou Shi,Zhejiang Sheng
154,8926,——,Brian,海南省陵水黎族自治县黎安镇,1989年10月2日,13级，40m/s，965hPa,13级，40m/s，965hPa,"(18.437315, 110.069641)",18.437315,110.069641,"('Hainan Sheng', 'Lingshui Lizuzizhixian')",Lingshui Lizuzizhixian,Hainan Sheng
155,8929,——,Elsie,海南省三亚市亚龙湾度假区,1989年10月21日,16级，55m/s，930hPa,10级，28m/s，980hPa,"(18.233291, 109.65313)",18.233291,109.65313,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
0,9003,——,Marian,台湾省台南市安平区,1989年5月19日,13级，40m/s，965hPa,8级，20m/s，990hPa,"(22.9934184, 120.1647112)",22.9934184,120.1647112,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
1,9004,——,Nathan,广东省湛江市徐闻县新寮镇,1990年6月18日,11级，30m/s，980hPa,10级，25m/s，985hPa,"(20.618063, 110.448201)",20.618063,110.448201,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
2,9005,——,Ofelia,台湾省台东县成功镇,1990年6月23日,13级，40m/s，965hPa,13级，40m/s，965hPa,"(23.101273, 121.380072)",23.101273,121.380072,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
3,9005,——,Ofelia,福建省宁德市福鼎市沙埕镇,1990年6月24日,13级，40m/s，965hPa,11级，30m/s，980hPa,"(27.16051, 120.4204)",27.16051,120.4204,"('Fujian Sheng', 'Ningde Shi')",Ningde Shi,Fujian Sheng
4,9006,——,Percy,福建省漳州市漳浦县古雷镇,1990年6月29日,14级，45m/s，950hPa,13级，40m/s，965hPa,"(23.83067, 117.62253)",23.83067,117.62253,"('Fujian Sheng', 'Zhangzhou Shi')",Zhangzhou Shi,Fujian Sheng
5,9009,——,Tasha,广东省汕尾市捷胜镇沿海地区,1990年7月31日,12级，35m/s，970hPa,12级，35m/s，970hPa,"(22.716736, 115.454192)",22.716736,115.454192,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
6,9012,——,Yancy,台湾省宜兰县壮围乡,1990年8月19日,13级，40m/s，955hPa,13级，40m/s，955hPa,"(24.7461186, 121.7868155)",24.7461186,121.7868155,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
7,9012,——,Yancy,福建省福州市平潭县流水镇,1990年8月20日,13级，40m/s，955hPa,11级，30m/s，970hPa,"(25.565369, 119.831522)",25.565369,119.831522,"('Fujian Sheng', 'Fuzhou Shi')",Fuzhou Shi,Fujian Sheng
8,9012,——,Yancy,福建省莆田市秀屿区东埔镇,1990年8月21日,13级，40m/s，955hPa,8级，20m/s，980hPa,"(25.151926, 119.054909)",25.151926,119.054909,"('Fujian Sheng', 'Putian Shi')",Putian Shi,Fujian Sheng
9,9015,——,Abe,浙江省台州市椒江区海门镇,1990年8月31日,14级，45m/s，955hPa,13级，40m/s，965hPa,"(28.67051, 121.444782)",28.67051,121.444782,"('Zhejiang Sheng', 'Taizhou Shi')",Taizhou Shi,Zhejiang Sheng
10,9017,——,Cecil,福建省宁德市霞浦县三沙镇,1990年9月5日,11级，30m/s，990hPa,8级，20m/s，1000hPa,"(26.921679, 120.216565)",26.921679,120.216565,"('Fujian Sheng', 'Ningde Shi')",Ningde Shi,Fujian Sheng
11,9018,——,Dot,台湾省台东县长滨乡,1990年9月7日,13级，40m/s，960hPa,13级，40m/s，960hPa,"(23.3451824, 121.43419)",23.3451824,121.43419,"('Fujian Sheng', 'Ningde Shi')",Ningde Shi,Fujian Sheng
12,9018,——,Dot,福建省厦门市湖里区沿海地区,1990年9月8日,13级，40m/s，960hPa,12级，35m/s，975hPa,"(24.512904, 118.146769)",24.512904,118.146769,"('Fujian Sheng', 'Xiamen Shi')",Xiamen Shi,Fujian Sheng
13,9025,——,Mike,海南省三亚市崖城镇,1990年11月17日,17+级，75m/s，910hPa,11级，30m/s，980hPa,"(18.252847, 109.511909)",18.252847,109.511909,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
14,9103,——,Vanessa,海南省万宁市南桥镇,1991年4月28日,10级，25m/s，990hPa,7级，15m/s，1000hPa,"(18.680116, 110.152697)",18.680116,110.152697,"('Hainan Sheng', 'Wanning Shi')",Wanning Shi,Hainan Sheng
15,9106,——,Zeke,海南省万宁市东澳镇,1991年7月13日,14级，45m/s，960hPa,14级，45m/s，960hPa,"(18.714928, 110.401814)",18.714928,110.401814,"('Hainan Sheng', 'Wanning Shi')",Wanning Shi,Hainan Sheng
16,9107,——,Amy,广东省汕头市潮阳区海门镇,1991年7月19日,16级，55m/s，930hPa,14级，42m/s，950hPa,"(23.194689, 116.628391)",23.194689,116.628391,"('Guangdong Sheng', 'Shantou Shi')",Shantou Shi,Guangdong Sheng
17,9108,——,Brendan,广东省珠海市金湾区南水镇,1991年7月24日,12级，35m/s，975hPa,11级，30m/s，980hPa,"(22.026732, 113.241148)",22.026732,113.241148,"('Guangdong Sheng', 'Zhuhai Shi')",Zhuhai Shi,Guangdong Sheng
18,9111,——,Fred,广东省湛江市徐闻县前山镇,1991年8月16日,14级，45m/s，960hPa,14级，45m/s，960hPa,"(20.420322, 110.460412)",20.420322,110.460412,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
19,9111,——,Fred,海南省临高县东英镇,1991年8月16日,14级，45m/s，960hPa,13级，40m/s，965hPa,"(19.959022, 109.648634)",19.959022,109.648634,"('Hainan Sheng', 'Lingao Xian')",Lingao Xian,Hainan Sheng
20,9116,——,Joel,广东省汕尾市海丰县圆墩乡,1991年9月6日,11级，30m/s，980hPa,11级，30m/s，980hPa,"(22.828208, 115.047221)",22.828208,115.047221,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
21,9119,——,Nat,台湾省屏东县满州乡,1991年9月23日,15级，50m/s，940hPa,15级，45m/s，950hPa,"(22.04385, 120.8384093)",22.04385,120.8384093,"('Guangdong Sheng', 'Shanwei Shi')",Shanwei Shi,Guangdong Sheng
22,9119,——,Nat,广东省潮州市饶平县大埕镇,1991年10月1日,15级，50m/s，940hPa,12级，35m/s，970hPa,"(23.607149, 117.14577)",23.607149,117.14577,"('Guangdong Sheng', 'Chaozhou Shi')",Chaozhou Shi,Guangdong Sheng
23,9204,——,Chuck,海南省陵水黎族自治县英州镇,1992年6月28日,12级，35m/s，960hPa,12级，35m/s，960hPa,"(18.427366, 109.858895)",18.427366,109.858895,"('Hainan Sheng', 'Lingshui Lizuzizhixian')",Lingshui Lizuzizhixian,Hainan Sheng
24,9205,——,Eli,海南省琼海市潭门镇,1992年7月13日,12级，35m/s，970hPa,12级，35m/s，970hPa,"(19.24169, 110.61694)",19.24169,110.61694,"('Hainan Sheng', 'Qionghai Shi')",Qionghai Shi,Hainan Sheng
25,9206,——,Faye,广东省珠海市金湾区横琴镇,1992年7月18日,10级，25m/s，988hPa,8级，20m/s，992hPa,"(22.0080725, 113.3785933)",22.0080725,113.3785933,"('Guangdong Sheng', 'Zhuhai Shi')",Zhuhai Shi,Guangdong Sheng
26,9207,——,Gary,广东省湛江市麻章区东简镇,1992年7月23日,12级，35m/s，975hPa,11级，30m/s，980hPa,"(21.014285, 110.497438)",21.014285,110.497438,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
27,9212,——,Mark,广东省潮州市饶平县大埕镇,1992年8月19日,10级，25m/s，985hPa,8级，20m/s，993hPa,"(23.607149, 117.14577)",23.607149,117.14577,"('Guangdong Sheng', 'Chaozhou Shi')",Chaozhou Shi,Guangdong Sheng
28,9215,——,Omar,台湾省花莲县丰滨乡,1992年9月4日,16级，55m/s，925hPa,11级，30m/s，975hPa,"(23.5851901, 121.5027404)",23.5851901,121.5027404,"('Guangdong Sheng', 'Chaozhou Shi')",Chaozhou Shi,Guangdong Sheng
29,9215,——,Omar,福建省厦门市思明区沿海地区,1992年9月5日,16级，55m/s，925hPa,10级，25m/s，985hPa,"(24.445567, 118.082658)",24.445567,118.082658,"('Fujian Sheng', 'Xiamen Shi')",Xiamen Shi,Fujian Sheng
30,9216,——,Polly,台湾省花莲县新城乡,1992年8月30日,12级，35m/s，975hPa,12级，33m/s，975hPa,"(24.0548042, 121.6111949)",24.0548042,121.6111949,"('Fujian Sheng', 'Xiamen Shi')",Xiamen Shi,Fujian Sheng
31,9216,——,Polly,福建省福州市福清市东瀚镇,1992年8月31日,12级，35m/s，975hPa,9级，23m/s，975hPa,"(25.43389, 119.607001)",25.43389,119.607001,"('Fujian Sheng', 'Fuzhou Shi')",Fuzhou Shi,Fujian Sheng
32,9219,——,Ted,台湾省台东县成功镇,1992年9月22日,12级，35m/s，975hPa,12级，35m/s，975hPa,"(23.101273, 121.380072)",23.101273,121.380072,"('Fujian Sheng', 'Fuzhou Shi')",Fuzhou Shi,Fujian Sheng
33,9219,——,Ted,浙江省温州市平阳县西湾风景区,1992年9月23日,12级，35m/s，975hPa,11级，30m/s，985hPa,"(27.633524, 120.669238)",27.633524,120.669238,"('Zhejiang Sheng', 'Wenzhou Shi')",Wenzhou Shi,Zhejiang Sheng
34,9302,——,Koryn,广东省阳江市江城区海陵镇,1993年6月27日,17级，60m/s，920hPa,12级，33m/s，972hPa,"(21.629912, 111.943369)",21.629912,111.943369,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
35,9303,——,Lewis,海南省三亚市海棠区,1993年7月11日,11级，30m/s，975hPa,11级，30m/s，980hPa,"(18.400092, 109.752583)",18.400092,109.752583,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
36,9309,——,Tasha,广东省阳江市阳西县上洋镇,1993年8月21日,12级，35m/s，970hPa,12级，35m/s，970hPa,"(21.596312, 111.595725)",21.596312,111.595725,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
37,9315,——,Abe,广东省揭阳市惠来县前詹镇,1993年9月14日,15级，50m/s，945hPa,13级，38m/s，962hPa,"(22.94346, 116.42855)",22.94346,116.42855,"('Guangdong Sheng', 'Jieyang Shi')",Jieyang Shi,Guangdong Sheng
38,9316,——,Becky,广东省江门市台山市赤溪镇,1993年9月17日,12级，35m/s，975hPa,12级，35m/s，975hPa,"(21.975801, 112.899795)",21.975801,112.899795,"('Guangdong Sheng', 'Jiangmen Shi')",Jiangmen Shi,Guangdong Sheng
39,9318,——,Dot,广东省江门市台山市那琴半岛,1993年9月26日,13级，40m/s，965hPa,12级，35m/s，975hPa,"(21.715428, 112.352381)",21.715428,112.352381,"('Guangdong Sheng', 'Jiangmen Shi')",Jiangmen Shi,Guangdong Sheng
40,9323,——,Ira,广东省阳江市江城区海陵镇,1993年11月4日,14级，45m/s，950hPa,10级，25m/s，992hPa,"(21.629912, 111.943369)",21.629912,111.943369,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
41,9403,——,Russ,广东省湛江市徐闻县下洋镇,1994年6月8日,11级，30m/s，980hPa,10级，25m/s，990hPa,"(20.503019, 110.498015)",20.503019,110.498015,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
42,9404,——,Sharon,广东省阳江市阳西县溪头镇,1994年6月25日,8级，20m/s，990hPa,8级，20m/s，992hPa,"(21.653075, 111.757796)",21.653075,111.757796,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
43,9406,——,Tim,台湾省台东县长滨乡,1994年7月10日,16级，55m/s，935hPa,14级，45m/s，950hPa,"(23.3451824, 121.43419)",23.3451824,121.43419,"('Guangdong Sheng', 'Yangjiang Shi')",Yangjiang Shi,Guangdong Sheng
44,9406,——,Tim,福建省泉州市惠安县张坂镇,1994年7月11日,16级，55m/s，935hPa,11级，30m/s，972hPa,"(24.896927, 118.797511)",24.896927,118.797511,"('Fujian Sheng', 'Quanzhou Shi')",Quanzhou Shi,Fujian Sheng
45,9413,——,Caitlin,台湾省台东县东河乡,1994年8月3日,10级，25m/s，985hPa,10级，25m/s，985hPa,"(23.0691722, 121.2855249)",23.0691722,121.2855249,"('Fujian Sheng', 'Quanzhou Shi')",Quanzhou Shi,Fujian Sheng
46,9413,——,Caitlin,福建省漳州市龙海市隆教畲族乡,1994年8月4日,10级，25m/s，985hPa,8级，20m/s，992hPa,"(24.256424, 118.063418)",24.256424,118.063418,"('Fujian Sheng', 'Zhangzhou Shi')",Zhangzhou Shi,Fujian Sheng
47,9414,——,Dous,台湾省台北县贡寮乡,1994年8月8日,15级，50m/s，935hPa,15级，50m/s，945hPa,"(25.0168762, 121.9459786)",25.0168762,121.9459786,"('Fujian Sheng', 'Zhangzhou Shi')",Zhangzhou Shi,Fujian Sheng
48,9414,——,Dous,江苏省南通市如东县长沙镇,1994年8月13日,15级，50m/s，935hPa,7级，15m/s，998hPa,"(32.401974, 121.288877)",32.401974,121.288877,"('Jiangsu Sheng', 'Nantong Shi')",Nantong Shi,Jiangsu Sheng
49,9415,——,Ellie,山东省威海市文登区泽库镇,1994年8月15日,13级，40m/s，960hPa,10级，25m/s，985hPa,"(36.940606, 122.060951)",36.940606,122.060951,"('Shandong Sheng', 'Weihai Shi')",Weihai Shi,Shandong Sheng
50,9415,——,Ellie,辽宁省大连市普兰店市皮口镇,1994年8月16日,13级，40m/s，960hPa,10级，25m/s，990hPa,"(39.398478, 122.338704)",39.398478,122.338704,"('Liaoning Sheng', 'Dalian Shi')",Dalian Shi,Liaoning Sheng
51,9417,——,Fred,浙江省温州市龙湾区海城镇,1994年8月21日,16级，55m/s，935hPa,14级，45m/s，955hPa,"(27.828017, 120.7591648)",27.828017,120.7591648,"('Zhejiang Sheng', 'Wenzhou Shi')",Wenzhou Shi,Zhejiang Sheng
52,9418,——,Gladys,台湾省宜兰县南澳乡,1994年9月1日,14级，45m/s，950hPa,14级，45m/s，955hPa,"(24.4065995, 121.6739371)",24.4065995,121.6739371,"('Zhejiang Sheng', 'Wenzhou Shi')",Wenzhou Shi,Zhejiang Sheng
53,9418,——,Gladys,福建省福州市福清市东瀚镇,1994年9月1日,14级，45m/s，950hPa,12级，35m/s，970hPa,"(25.43389, 119.607001)",25.43389,119.607001,"('Fujian Sheng', 'Fuzhou Shi')",Fuzhou Shi,Fujian Sheng
54,9419,——,Harry,广东省湛江市徐闻县前山镇,1994年8月27日,12级，35m/s，975hPa,11级，30m/s，980hPa,"(20.420322, 110.460412)",20.420322,110.460412,"('Guangdong Sheng', 'Zhanjiang Shi')",Zhanjiang Shi,Guangdong Sheng
55,9422,——,Joel,海南省三亚市天涯镇,1994年9月6日,10级，25m/s，980hPa,8级，20m/s，985hPa,"(18.307426, 109.327207)",18.307426,109.327207,"('Hainan Sheng', 'Sanya Shi')",Sanya Shi,Hainan Sheng
56,9424,——,Luke,海南省万宁市山根镇,1994年9月12日,10级，25m/s，985hPa,10级，25m/s，985hPa,"(18.967334, 110.486591)",18.967334,110.486591,"('Hainan Sheng', 'Wanning Shi')",Wanning Shi,Hainan Sheng
